Amp_1MHz,Phase_1MHz,Amp_500kHz,Phase_500kHz,Amp_100kHz,Phase_100kHz,Amp_50kHz,Phase_50kHz,Amp_10kHz,Phase_10kHz,R_1MHz,X_1MHz,R_500kHz,X_500MHz,R_100kHz,X_100MHz,R_50kHz,X_50MHz,R_10kHz,X_10MHz,A/Z_1MHz,P/Z_1MHz,A/Z_500kHz,P/Z_500kHz,A/Z_100kHz,P/Z_100kHz,A/Z_50kHz,P/Z_50kHz,A/Z_10kHz,P/Z_10kHz,G_1MHz,B_1MHz,G_500kHz,B_500MHz,G_100kHz,B_100MHz,G_50kHz,B_50MHz,G_10kHz,B_10MHz,label
1829.995724,-83.80287347,3564.577214,-85.10683969,16549.0354,-87.18559992,31323.52133,-85.0853292,120939.7785,-79.67516038,197.54711864221048,-1819.3019226545232,304.051249094993,-3551.586061535293,812.5708278306865,-16529.074424183942,2683.5499190025016,-31208.357027296177,21675.884731240538,-118981.45252410996,0.0005464493642718479,83.80287347,0.00028053817885399297,85.10683969,6.04264826214584e-05,87.18559992,3.192489086602959e-05,85.0853292,8.268578067554507e-06,79.67516038,5.898893422538468e-05,0.0005432561213203768,2.3929341006944762e-05,0.0002795157534624628,2.966988457019981e-06,6.035359791675492e-05,2.735070472924297e-06,3.180751556340163e-05,1.481966870673367e-06,8.13468852836235e-06,0
1824.333776,-83.60348257,3570.204862,-85.30787925,17190.78987,-83.82987387,31664.47813,-85.1922584,121244.7372,-79.54332785,203.24634145476816,-1812.976737561646,292.0479395901675,-3558.2398398125974,1847.6831713502665,-17091.20602101571,2653.8786016340123,-31553.068053884035,22004.940469683297,-119231.15739446112,0.0005481453082519698,83.60348257,0.0002800959717028137,85.30787925,5.8170683695292005e-05,83.82987387,3.1581129993504176e-05,85.1922584,8.247780671506128e-06,79.54332785,6.106806218984842e-05,0.0005447329352435226,2.2912257023113262e-05,0.0002791572708031267,6.252242866239535e-06,5.783370903477718e-05,2.6468929871854114e-06,3.147001317414719e-05,1.49690557194343e-06,8.110805121192025e-06,0
1823.059766,-83.4318919,3575.553038,-85.53453292,16521.24027,-86.28906688,31507.24008,-84.67376662,121863.2922,-79.39347882,208.52923817090738,-1811.0942734258304,278.3862176616224,-3564.699235751466,1069.2997448261638,-16486.59995616999,2924.7061633747635,-31371.201304965613,22430.550358404413,-119781.18548604228,0.0005485283689816234,83.4318919,0.0002796770148204413,85.53453292,6.052814338738505e-05,86.28906688,3.1738736793857574e-05,84.67376662,8.205916498290697e-06,79.39347882,6.274298025337931e-05,0.00054492815123332,2.177515631716275e-05,0.00027882803873756395,3.9175465776899745e-06,6.040123318886357e-05,2.946195188249717e-06,3.1601698485722296e-05,1.5104074404102721e-06,8.06571354195478e-06,0
1817.39585,-83.70603689,3561.178985,-84.91274142,16596.7644,-86.33264015,31504.77521,-85.0808463,121535.3449,-79.55252737,199.24034949141986,-1806.441518215234,315.7796952585105,-3547.150821048926,1061.5922374457011,-16562.777860929684,2701.5342139528634,-31388.733232220005,22038.493267257352,-119520.47889157325,0.000550237858196936,83.70603689,0.00028080588035931026,84.91274142,6.0252708051938124e-05,86.33264015,3.174121996853949e-05,85.0808463,8.22805909525995e-06,79.55252737,6.032234703879612e-05,0.0005469213060769186,2.489984235562391e-05,0.00027969973238284004,3.853992598281362e-06,6.012932370020872e-05,2.721809350044027e-06,3.162430709048379e-05,1.4920270734631537e-06,8.091650739320313e-06,0
1823.693744,-83.59750013,3575.628844,-85.43173895,15887.79752,-84.76789738,31503.0284,-84.66530195,122605.2809,-79.5533535,203.36426775100196,-1812.3194659073868,284.7872066591353,-3564.2696133945956,1448.817095869443,-15821.600395005387,2928.9492236271544,-31366.575439735534,22230.770566412797,-120572.99757653626,0.0005483376818558632,83.59750013,0.000279671085459003,85.43173895,6.294138622683051e-05,84.76789738,3.174297998601303e-05,84.66530195,8.156255527163024e-06,79.5533535,6.114639122812032e-05,0.0005449177297380215,2.22748922458345e-05,0.0002787826128316711,5.739660030810459e-06,6.267913849827363e-05,2.951258380786184e-06,3.160548769378924e-05,1.478890990456492e-06,8.021058886626129e-06,0
1817.855665,-83.67614095,3572.326664,-85.55629051,16710.39431,-85.08452796,31216.30277,-85.71440501,121600.4129,-79.23122643,200.23353985038347,-1806.794329272587,276.78255482224,-3561.5880182401,1431.8463647638207,-16648.936722307313,2332.7324136023863,-31129.020513258016,22720.543001029906,-119458.9358030149,0.0005500986790389654,83.67614095,0.0002799296072437792,85.55629051,5.9842992418292016e-05,85.08452796,3.203454321185776e-05,85.71440501,8.223656286614467e-06,79.23122643,6.0592382493134833e-05,0.0005467514241995355,2.1688842916891606e-05,0.0002790881206798005,5.127704921926544e-06,5.96229015044505e-05,2.393877899501386e-06,3.1944973116198744e-05,1.5365567585643777e-06,8.078831354105852e-06,0
1821.252747,-83.17162784,3552.201405,-84.80429332,16863.95508,-83.31912743,31195.97162,-84.96337428,120921.8681,-79.38665616,216.5390437099715,-1808.3341535800892,321.6800977064473,-3537.6060742292298,1961.9386020294858,-16749.44112088891,2738.7733305799547,-31075.51714709748,22271.421748555793,-118853.19498478682,0.0005490726104035905,83.17162784,0.0002815155690756786,84.80429332,5.929807066350416e-05,83.31912743,3.205542087872947e-05,84.96337428,8.26980277192724e-06,79.38665616,6.528234929499943e-05,0.0005451779034094639,2.5493474451837963e-05,0.00028035887428861,6.898688552519616e-06,5.889540967400828e-05,2.814226556960181e-06,3.193164788416948e-05,1.5231344686029316e-06,8.128326966672115e-06,0
1818.040809,-83.41158227,3550.003906,-85.34946368,16725.7598,-86.01650044,31489.51334,-85.0155638,121828.6849,-79.36522208,208.59534673470534,-1806.0344305992626,287.8274903402172,-3538.3164172272254,1161.9249080213967,-16685.352000944287,2735.9705751776733,-31370.43058999669,22483.233786460783,-119736.09590665146,0.0005500426585858888,83.41158227,0.0002816898309069072,85.34946368,5.9788016326768006e-05,86.01650044,3.175660383197272e-05,85.0155638,8.208247514292917e-06,79.36522208,6.310988098760692e-05,0.0005464101657051804,2.283886982413231e-05,0.00028076243848050315,4.153424789184266e-06,5.9643574329599556e-05,2.7591767682698615e-06,3.163651103554727e-05,1.5148152341336098e-06,8.067258646053974e-06,0
1824.353685,-83.34640526,3559.052292,-85.54177157,17274.35714,-85.9245096,31541.45263,-84.69274213,121970.8588,-79.39438863,211.38112159255044,-1812.0663314038356,276.6532170268939,-3548.2835589477795,1227.701679226668,-17230.675064752773,2917.48087650723,-31406.234084107386,22448.445704785252,-119887.2707248307,0.0005481393263938292,83.34640526,0.0002809736744379366,85.54177157,5.788927436752069e-05,85.9245096,3.1704310252625166e-05,84.69274213,8.19867966691729e-06,79.39438863,6.351087870448361e-05,0.0005444475084208441,2.184072178648459e-05,0.0002801235238229752,4.1142346875328325e-06,5.774288839098707e-05,2.9325446722421935e-06,3.1568393534356754e-05,1.508947441745156e-06,8.058624318006999e-06,0
1823.873381,-83.4741462,3572.272407,-85.4002647,16638.65929,-87.30125097,31469.92239,-85.5741275,121978.3497,-79.583316,207.28601042718353,-1812.0559096787144,286.47595411458985,-3560.767006914059,783.4253058973158,-16620.205406636316,2428.5103002235783,-31376.07931138515,22054.361933521566,-119968.00788227137,0.0005482836749619737,83.4741462,0.0002799338589186152,85.4002647,6.010099627444202e-05,87.30125097,3.177637324958144e-05,85.5741275,8.198176171914547e-06,79.583316,6.231328158477146e-05,0.0005447311659598194,2.244910527135208e-05,0.00027903226165012336,2.8298338568262235e-06,6.003433845328233e-05,2.4521588831397656e-06,3.1681616336742565e-05,1.4822757065893943e-06,8.063060912296419e-06,0
1820.097576,-83.49529013,3561.358322,-85.20917785,16754.08652,-86.13898318,31336.68333,-85.14204798,120826.8122,-79.75000443,206.18954952406924,-1808.3807828629833,297.43830906604467,-3548.9158274011784,1128.1609724960183,-16716.060179952172,2653.7691704531444,-31224.112978828594,21500.342158165495,-118898.50223403102,0.0005494210932348388,83.49529013,0.0002807917400006008,85.20917785,5.968693063666953e-05,86.13898318,3.191148180773348e-05,85.14204798,8.276308724794778e-06,79.75000443,6.224110685432453e-05,0.0005458842206081011,2.3451226412564044e-05,0.00027981072394086626,4.019106958292554e-06,5.955146067129172e-05,2.70244638569539e-06,3.179684661562758e-05,1.4727150882302104e-06,8.144224725350672e-06,0
1823.004659,-83.69952975,3556.121704,-85.24140188,17393.00453,-86.53342109,31460.5369,-85.07777411,121324.9138,-79.34672537,200.06103215545437,-1811.993810736836,295.007879056,-3543.863982287518,1051.6907882461198,-17361.17948373666,2699.4214706065413,-31344.513168340804,22428.757081220254,-119233.7433966117,0.0005485449502627958,83.69952975,0.0002812052239031018,85.24140188,5.749437932216764e-05,86.53342109,3.1785852961714715e-05,85.07777411,8.242330191542243e-06,79.34672537,6.019867716269907e-05,0.0005452317688164128,2.3328154542576264e-05,0.00028023592766815485,3.4764729121272706e-06,5.7389178332962244e-05,2.72733469931326e-06,3.1668629492633084e-05,1.5237201977662447e-06,8.100264424407884e-06,0
1815.84132,-83.48533004,3577.458848,-85.43086258,15878.70244,-86.25717882,31445.65952,-85.24110875,121998.1584,-79.54285547,206.02100414281352,-1804.1161396294112,284.9875058292149,-3566.089445128197,1036.5315723662507,-15844.834914808986,2608.8216952521957,-31337.255017154075,22142.66945116429,-119971.88355013839,0.0005507089132656151,83.48533004,0.00027952802323891326,85.43086258,6.297743809852514e-05,86.25717882,3.180089129197568e-05,85.24110875,8.196845043523215e-06,79.54285547,6.248211341582403e-05,0.0005471528969614314,2.2267759752642362e-05,0.00027863966453370027,4.1110476868324315e-06,6.28431141523887e-05,2.6382927372884935e-06,3.16912621773956e-05,1.4877276241011595e-06,8.060703144516452e-06,0
1813.925751,-83.56127534,3564.918226,-84.94460166,16396.73371,-87.56959848,31316.69721,-84.7433122,120516.0981,-79.90358113,203.41466297512824,-1802.4841483429555,314.1366940830484,-3551.050562227685,695.316429976918,-16381.984355347631,2869.168545877613,-31184.986708321172,21127.097696045825,-118649.80254594004,0.0005512904811284087,83.56127534,0.00028051134320745567,84.94460166,6.0987756323085395e-05,87.56959848,3.193184751553818e-05,84.7433122,8.297646669329066e-06,79.90358113,6.182202736705707e-05,0.000547813135580938,2.4718352686271548e-05,0.0002794201437057251,2.5862339261512555e-06,6.093289600374552e-05,2.925527295837796e-06,3.1797549839522065e-05,1.4546205411058227e-06,8.169150465649457e-06,0
1823.213368,-83.2994085,3539.075616,-85.37083579,17287.73769,-84.12012438,31607.17207,-85.19543502,121139.8079,-79.51539601,212.7343411460049,-1810.7598088512673,285.62564819585936,-3527.530893537075,1771.0103801565906,-17196.784486398155,2647.329419990353,-31496.11044565093,22043.969226785168,-119117.2383779,0.0005484821565876102,83.2994085,0.0002825596592169564,85.37083579,5.784446860148998e-05,84.12012438,3.163838883735985e-05,85.19543502,8.25492476284503e-06,79.51539601,6.39974411442584e-05,0.0005447357190619896,2.2804340617356366e-05,0.00028163792902556665,5.925769823956689e-06,5.754014076957272e-05,2.6499440501902865e-06,3.152721752319474e-05,1.502159451926807e-06,8.117099224551775e-06,0
1821.901425,-83.25361736,3565.218091,-85.49139988,17055.73874,-87.23771554,31202.76698,-84.50546125,120651.7475,-79.68323155,214.02732333741096,-1809.2863530359296,280.25727537656337,-3554.185686763171,821.9550184899169,-17035.92128165413,2987.692213010943,-31059.400548762882,21607.54026187977,-118701.13048591829,0.0005488771161151049,83.25361736,0.00028048774983061757,85.49139988,5.863129209728971e-05,87.23771554,3.204843982717843e-05,84.50546125,8.288317581144028e-06,79.68323155,6.44791745542837e-05,0.000545076622727147,2.2048786508312373e-05,0.0002796197933239955,2.8255759257669937e-06,5.856316703940654e-05,3.0686661273400558e-06,3.190118780790447e-05,1.4843560872403903e-06,8.154317588380623e-06,0
1824.154516,-83.20098629,3567.228811,-85.10133338,16933.71039,-88.64149712,31544.50825,-84.79052274,120911.8831,-79.25362957,215.95595334656505,-1811.3262335806244,304.61899638994487,-3554.1987362930136,401.46655029732153,-16928.950711174817,2864.1564183225323,-31414.21029957143,22545.44729394899,-118791.35608748575,0.0005481991745922909,83.20098629,0.0002803296488625495,85.10133338,5.905380315176159e-05,88.64149712,3.1701239153094104e-05,84.79052274,8.27048569885353e-06,79.25362957,6.489958736197227e-05,0.000544343989205277,2.393839611059799e-05,0.0002793056841939534,1.4000550432984474e-06,5.903720447787769e-05,2.878387162339487e-06,3.157029380898039e-05,1.5421296454761868e-06,8.125439671272212e-06,0
1832.564022,-83.30027717,3564.310731,-85.03435756,17006.74807,-87.00654225,31514.38412,-84.82056548,120869.8467,-79.29609517,213.79779068694575,-1820.049834324928,308.52087867266096,-3550.9330963205716,888.1251831569435,-16983.542433058283,2844.964690411036,-31385.706657222527,22449.589597819006,-118766.72837192661,0.0005456835275575436,83.30027717,0.00028055915307906976,85.03435756,5.880018895346639e-05,87.00654225,3.173154189503482e-05,84.82056548,8.273362027851401e-06,79.29609517,6.366267765026651e-05,0.0005419571714831743,2.428473917124713e-05,0.000279506153456108,3.070659268251289e-06,5.871995634042701e-05,2.8645686337998648e-06,3.160197774789736e-05,1.5366411656038243e-06,8.129406692500085e-06,0
1825.643153,-83.53494366,3566.531793,-85.42463787,16767.38482,-86.41428627,31606.54425,-84.93438683,122060.6487,-79.30202802,205.5623642627484,-1814.0333614612744,284.5032757636848,-3555.166229103715,1048.6602004057504,-16734.560211910302,2790.747028847625,-31483.096582899627,22658.342208496273,-119939.15744838084,0.0005477521707113154,83.53494366,0.0002803844345261946,85.42463787,5.963959262193399e-05,86.41428627,3.163901728990825e-05,84.93438683,8.19264857798515e-06,79.30202802,6.167537782859943e-05,0.0005442688566220352,2.2366347680515623e-05,0.00027949092582051424,3.7299595507842952e-06,5.9522839396821084e-05,2.793614284404727e-06,3.15154427908142e-05,1.5208163896472714e-06,8.050255165604526e-06,0
1816.708383,-83.61858417,3561.407989,-85.53079248,17385.0003,-86.96716182,31309.60105,-85.40620051,121279.1868,-79.58075846,201.92094688059524,-1805.4520985263825,277.5167022531233,-3550.57901532744,919.8107508120688,-17360.650437517907,2507.6189212438912,-31209.02057508343,21933.2737595326,-119279.38905384573,0.0005504460756374459,83.61858417,0.00028078782411020196,85.53079248,5.752085031600488e-05,86.96716182,3.193908470449833e-05,85.40620051,8.245437872609482e-06,79.58075846,6.118020582691438e-05,0.000547035524074663,2.187991693750684e-05,0.0002799340483102217,3.043330204401151e-06,5.744028518682005e-05,2.558034930062176e-06,3.1836482045880966e-05,1.4911828723373486e-06,8.109477131869262e-06,0
1826.473161,-83.31416577,3549.008285,-85.08865258,16791.38482,-84.68980713,31472.69227,-85.22230034,120948.3037,-79.24573704,212.6474714521681,-1814.0521659363412,303.84567364892337,-3535.977603662596,1554.0044571873768,-16719.320390505356,2621.3601513063995,-31363.33575497448,22568.60664422777,-118824.0302381869,0.00054750325455234,83.31416577,0.00028176885476050674,85.08865258,5.955434949051451e-05,84.68980713,3.177357664292379e-05,85.22230034,8.267995245972184e-06,79.24573704,6.374316643593311e-05,0.0005437799393855251,2.4123428465874044e-05,0.0002807343009183228,5.5116195325904235e-06,5.9298757097989106e-05,2.6464208070191954e-06,3.166317466073053e-05,1.542784203948215e-06,8.122780452989388e-06,0
1814.769294,-83.38052449,3558.400747,-85.64824194,16726.10139,-85.9421709,31777.70134,-84.93047615,120857.6659,-79.344546,209.19717275549738,-1802.6713880672662,270.0096761252001,-3548.141858924037,1183.593923372292,-16684.171334924493,2808.0200846567936,-31653.393588340597,22346.89702761051,-118773.69910899214,0.0005510342296986209,83.38052449,0.00028102512086168916,85.64824194,5.978679530173528e-05,85.9421709,3.1468607162635006e-05,84.93047615,8.274195869605983e-06,79.344546,6.352036224415797e-05,0.0005473608369987055,2.132404618307312e-05,0.0002802149239596442,4.230710191637609e-06,5.963691795964953e-05,2.7807071381096228e-06,3.134550852304536e-05,1.5299203547200484e-06,8.131522673941087e-06,0
1818.879115,-83.72411922,3552.702864,-85.49902439,16687.79622,-85.77680423,31555.31477,-84.90000855,121477.1455,-79.51954297,198.83237793344767,-1807.9786836322253,278.80216160300074,-3541.7463199048143,1228.9217957677413,-16642.4846071773,2805.0828286580486,-31430.389761473656,22096.709444708325,-119450.54336646739,0.0005497891485768146,83.72411922,0.00028147583355003596,85.49902439,5.992402992083037e-05,85.77680423,3.169038265942799e-05,84.90000855,8.232001138024765e-06,79.51954297,6.010068666577306e-05,0.0005464942958120617,2.208911745138179e-05,0.00028060776140888656,4.412922203094036e-06,5.976132093237241e-05,2.817089573642185e-06,3.1564922927754015e-05,1.4974021372229358e-06,8.09466673655446e-06,0
1820.771338,-83.38065564,3552.830466,-85.10010562,16703.84829,-85.18412144,31472.57056,-84.71697248,121396.7408,-79.52997385,209.88491723365303,-1808.6339007107363,303.4653214226163,-3539.846482381919,1402.354901436816,-16644.87754312876,2897.856579301648,-31338.87561639659,22060.35149300296,-119375.49819317006,0.0005492177843146606,83.38065564,0.00028146572417958994,85.10010562,5.986644410549779e-05,85.18412144,3.177369951696758e-05,84.71697248,8.237453439112427e-06,79.52997385,6.330972308184084e-05,0.0005455566456114394,2.4041419165653127e-05,0.00028043709464413294,5.026027527632556e-06,5.9655093471791414e-05,2.925583215977325e-06,3.163872538268471e-05,1.4969192506860628e-06,8.100300730125434e-06,0
1829.34186,-83.30642713,3549.55663,-85.28606778,16064.76236,-85.51275728,31537.20174,-85.23286594,122109.8506,-79.20707803,213.2268576370744,-1816.8725733882602,291.7055868433841,-3537.550016633166,1256.8607987019896,-16015.520304253589,2620.937704654446,-31428.104924379066,22866.28651697066,-119949.77513308697,0.0005466446823668049,83.30642713,0.0002817253263543509,85.28606778,6.224804186894924e-05,85.51275728,3.170858366713166e-05,85.23286594,8.189347502158028e-06,79.20707803,6.371653675770065e-05,0.0005429186050445404,2.3152427251974798e-05,0.0002807723715428702,4.870107746868808e-06,6.20572378297032e-05,2.635180609222164e-06,3.159889398906658e-05,1.5335369378576855e-06,8.044481149914393e-06,0
1817.516891,-83.4286101,3566.559316,-85.32399204,16977.40544,-84.81111459,31470.44786,-85.34702964,121665.7085,-79.53483551,207.99864133686887,-1805.575867769705,290.750086271931,-3554.6884169894906,1535.4262032026807,-16907.83137627828,2552.895921618445,-31366.73095689703,22099.076835515607,-119641.86319104592,0.0005502012140584832,83.4286101,0.00028038227081038125,85.32399204,5.8901815329445306e-05,84.81111459,3.17758426714681e-05,85.34702964,8.219242811543731e-06,79.53483551,6.29656349015247e-05,0.0005465864110759403,2.285709060312689e-05,0.0002794490493702679,5.327044287930704e-06,5.866043341349008e-05,2.577669676734631e-06,3.1671119281129545e-05,1.4929241826760434e-06,8.082520014196956e-06,0
1817.123942,-83.46806264,3563.044987,-85.2118557,16550.78383,-86.92655941,31780.6093,-84.84723177,120649.1902,-79.34838255,206.71061390479562,-1805.3282645238571,297.4132307039778,-3550.610503784955,887.3857726123033,-16526.977699445073,2854.267125290283,-31652.176649588157,22300.409859013347,-118570.31169747256,0.0005503201938439926,83.46806264,0.00028065881953457354,85.2118557,6.042009914886309e-05,86.92655941,3.146572775116681e-05,84.84723177,8.288493261681254e-06,79.34838255,6.260278811168612e-05,0.0005467478456044733,2.342705369926394e-05,0.00027967936308836256,3.2394801911037856e-06,6.0333192765258935e-05,2.8259871120057335e-06,3.133856760851278e-05,1.5320185451950289e-06,8.14567613682953e-06,0
1820.626005,-83.56873901,3557.633036,-85.30378073,17475.10404,-86.35722575,31602.70162,-85.33234121,121071.6315,-79.17319459,203.9303625141127,-1809.1687199725523,291.27317933990537,-3545.6893199821952,1110.2908761768706,-17439.796884685977,2571.6993318772115,-31497.89059967624,22742.19816510706,-118916.49329126213,0.0005492616260855837,83.56873901,0.00028108576401245224,85.30378073,5.722426588768968e-05,86.35722575,3.164286433559663e-05,85.33234121,8.2595731767272e-06,79.17319459,6.152341129650297e-05,0.000545805096854748,2.3013262841506096e-05,0.00028014210048447154,3.635776941046537e-06,5.710864849057417e-05,2.574967610333534e-06,3.153792011478732e-05,1.5514852456938505e-06,8.112548464823228e-06,0
1817.907881,-83.67204977,3555.639239,-85.51212704,16576.72318,-85.12781678,31445.13183,-84.84310152,121965.6712,-78.96320291,200.36830790071483,-1806.8319249423603,278.22197798140184,-3544.7373568269645,1407.9140296469113,-16516.825647547194,2826.3949599493535,-31317.85125669467,23349.03330242924,-119709.8475277141,0.0005500828784844241,83.67204977,0.00028124338066458154,85.51212704,6.032555343667143e-05,85.12781678,3.180142495207978e-05,84.84310152,8.199028383652268e-06,78.96320291,6.06296813601187e-05,0.0005467313919466123,2.2006757267276354e-05,0.00028038106534183417,5.123641874660547e-06,6.010757598989436e-05,2.8584197925992888e-06,3.167270220982162e-05,1.5696169659373745e-06,8.047382743238764e-06,0
1826.519438,-83.30872688,3561.842606,-85.04399159,16811.81802,-88.37033662,31494.93317,-84.74820813,121075.7874,-79.02208731,212.8250643571604,-1814.0779336547828,307.71057734400927,-3548.5260250570927,478.11392799099315,-16805.018066323457,2882.818204830677,-31362.71950231139,23056.530914556366,-118860.18120765299,0.0005474893829189022,83.30872688,0.00028075356230381393,85.04399159,5.948196672188342e-05,88.37033662,3.175113897217392e-05,84.74820813,8.259289668679041e-06,79.02208731,6.379316898054133e-05,0.000543760108871863,2.4254536290392684e-05,0.00027970391526687565,1.6916169756415922e-06,5.945790777609794e-05,2.9062694294039606e-06,3.1617849769299834e-05,1.572821219399101e-06,8.108150173927236e-06,0
1815.904484,-83.48812383,3572.770521,-85.0350937,16729.29004,-87.19575303,31400.15865,-84.96437194,122315.3301,-79.20513146,205.94019706613454,-1804.1889397298908,309.20741325579115,-3559.365107896951,818.460519985999,-16709.25694397173,2756.1547838735178,-31278.963762447456,22908.84662582447,-120150.84154406251,0.000550689757534626,83.48812383,0.00027989483067054227,85.0350937,5.9775399769445327e-05,87.19575303,3.184697284961011e-05,84.96437194,8.175590084925911e-06,79.20513146,6.245326127460718e-05,0.0005471369108456409,2.422365390293312e-05,0.0002788446356444435,2.9244399888275945e-06,5.970381954572715e-05,2.7953739836070204e-06,3.172405339762838e-05,1.531233568008651e-06,8.030915078429255e-06,0
1815.579588,-83.47589124,3542.211206,-85.2386708,16316.37617,-85.29495654,31636.03755,-85.20092844,120824.6819,-79.78247029,206.2884697546145,-1803.822138573687,294.02215725559955,-3529.987421925854,1338.3709436161814,-16261.392761329755,2646.7245503729814,-31525.128406074145,21432.588635347656,-118908.56950036928,0.0005507883028700364,83.47589124,0.00028230953544106655,85.2386708,6.128811873304586e-05,85.29495654,3.1609521211988827e-05,85.20092844,8.276454647136133e-06,79.78247029,6.258126986488293e-05,0.000547221471838006,2.343317600136589e-05,0.00028133531606152793,5.027233770941378e-06,6.108158821157348e-05,2.6445061485681017e-06,3.1498705028641366e-05,1.4681259244530252e-06,8.145201519670968e-06,0
1818.993437,-83.15794986,3565.809928,-85.26779762,17082.25494,-86.28907396,31250.53835,-85.08503537,121703.9088,-79.58651733,216.70157585663995,-1806.0391886308344,294.17448133282136,-3553.6547127085846,1105.608038456416,-17046.438475542476,2677.4569912537636,-31135.628646693596,21998.053481788025,-119699.31938073463,0.000549754594853989,83.15794986,0.0002804411957428371,85.26779762,5.854028074820432e-05,86.28907396,3.1999448739096686e-05,85.08503537,8.216662963909669e-06,79.58651733,6.549374209715088e-05,0.0005458394308852976,2.313601817477618e-05,0.0002794852213135584,3.7888794656234105e-06,5.841753899706456e-05,2.7416214973064892e-06,3.188178525697053e-05,1.485166689419525e-06,8.08132601539645e-06,0
1818.703778,-83.32745174,3556.666263,-84.85062024,17514.46977,-84.85413151,31221.26677,-84.92445431,120949.4298,-79.55270287,211.32405374238567,-1806.384670113583,319.22036872035886,-3542.311852809747,1570.9017822103738,-17443.87912463544,2762.119565691275,-31098.84554494478,21931.88259117253,-118944.34452697678,0.0005498421524695376,83.32745174,0.0002811621687429603,84.85062024,5.709564794892446e-05,84.85413151,3.2029449905629185e-05,84.92445431,8.267918266779625e-06,79.55270287,6.388883884437699e-05,0.0005461177610217886,2.5235061301657908e-05,0.0002800274215382245,5.121003164654839e-06,5.686552858538394e-05,2.8336188571206696e-06,3.1903859726211496e-05,1.4992299922394625e-06,8.130853700351388e-06,0
1830.381865,-83.37817457,3543.396844,-85.32626393,16605.54293,-84.98272434,31672.71139,-85.09401721,121134.4521,-79.02465966,211.07147916429267,-1818.171224721224,288.72181925556504,-3531.614489883475,1452.2561652669835,-16541.91669760542,2708.6806976073003,-31556.67434430703,23062.36351385236,-118918.80790994385,0.0005463340842267359,83.37817457,0.0002822150732829405,85.32626393,6.022085542252126e-05,84.98272434,3.157292053991087e-05,85.09401721,8.255289743453588e-06,79.02465966,6.300081173258696e-05,0.0005426894409410425,2.299534965087675e-05,0.0002812766635939238,5.266681669709679e-06,5.9990111618583876e-05,2.700146488265198e-06,3.1457249090812674e-05,1.571695662754425e-06,8.104294015646824e-06,0
1825.666923,-83.41516661,3542.791118,-85.32319925,16470.28077,-87.01633758,31775.04212,-84.45792106,121980.6727,-79.58898083,209.35688193157347,-1813.6232821962165,288.8613326647442,-3530.995332235776,857.2978839668496,-16447.953945119672,3068.730666046623,-31626.510933503858,22042.920381986216,-119972.47256507612,0.0005477450390330591,83.41516661,0.0002822633247891077,85.32319925,6.071541912154057e-05,87.01633758,3.147124073741433e-05,84.45792106,8.198020045842885e-06,79.58898083,6.281222057581709e-05,0.0005441316501837238,2.301432894158091e-05,0.0002813235240508159,3.160310444243697e-06,6.063311436006185e-05,3.039390512362257e-06,3.132412965854996e-05,1.4814502917595545e-06,8.06305386966299e-06,0
1821.520798,-83.19234866,3553.028261,-85.20973487,16444.45472,-85.39052958,31526.76002,-85.38497183,121335.7378,-79.32858968,215.91682563305972,-1808.6785070750134,296.7081759154553,-3540.617754264022,1321.5369104410324,-16391.26691968843,2536.6547049501564,-31424.54423323471,22468.501064150758,-119237.27490764206,0.0005489918100841799,83.19234866,0.00028145005514776004,85.20973487,6.081077281229547e-05,85.39052958,3.171908560745279e-05,85.38497183,8.241594917800054e-06,79.32858968,6.507560553910498e-05,0.0005451212462408919,2.3503481070171026e-05,0.00028046696760984397,4.886977536941552e-06,6.0614086981344876e-05,2.5521292924429695e-06,3.1616246264342845e-05,1.5261479226023216e-06,8.099059161868389e-06,0
1815.20452,-83.16007335,3564.250283,-85.00849244,15716.62181,-84.58505604,31474.36203,-85.38845961,121830.6379,-79.39702864,216.18339603973848,-1802.285268403744,310.11859079003915,-3550.733239700214,1483.1457565372348,-15646.484582277046,2530.529004042069,-31372.470227178597,22417.12067948407,-119750.4782101615,0.0005509021099176196,83.16007335,0.00028056391122968736,85.00849244,6.362690482020321e-05,84.58505604,3.177189100915988e-05,85.38845961,8.208115932388137e-06,79.39702864,6.561017653671792e-05,0.000546981205752543,2.441132857366523e-05,0.00027949990218561517,6.004342092499769e-06,6.334296245863019e-05,2.5544502422418923e-06,3.166903601718632e-05,1.5103124187741018e-06,8.067968985886144e-06,0
1825.16153,-83.2878335,3565.97035,-84.98641099,16528.35543,-85.65315387,31554.60645,-85.3809672,121651.6453,-79.64554788,213.3278542182454,-1812.6516039235396,311.637319147074,-3552.3269441865773,1252.750492032486,-16480.811552381845,2541.0935591617426,-31452.12284946707,21865.32462358647,-119670.5075751841,0.000547896711366692,83.2878335,0.0002804285795589972,84.98641099,6.0502087109340436e-05,85.65315387,3.169109402725573e-05,85.3809672,8.220192974241673e-06,79.64554788,6.403906056966352e-05,0.0005441413465707152,2.4507217438301987e-05,0.0002793556595576839,4.585696363816551e-06,6.032805262433968e-05,2.5520849085236717e-06,3.158816713999167e-05,1.4774743687771475e-06,8.086324382769882e-06,0
